DATASET,COSMIC_ID,DRUG_ID,MIN_CONC,MAX_CONC,RMSE_PUBLISHED,Z_SCORE_PUBLISHED,IC50_PUBLISHED,AUC_PUBLISHED,ARXSPAN_ID,DRUG_NAME,BROAD_ID,upper_limit,ec50,slope,lower_limit,auc,log2.ic50,mse,R2
GDSC1,909732,30,0.015625,4,0.230249,-0.81412,3.00158055,0.855518,ACH-000939,SORAFENIB,BRD-K23984367,0.928255911,2.284750141,-11.91273816,0.198179366,0.854507514,1.234410055,0.018456139,0.746274706
GDSC1,909742,30,0.015625,4,0.068925,-0.35903,5.133311667,0.941969,ACH-000664,SORAFENIB,BRD-K23984367,0.969576204,4.796881748,-4.321354292,-0.055378507,0.953504095,,0.001038215,0.906286588
GDSC1,909743,30,0.015625,4,0.028894,1.520066,47.06162909,0.987608,ACH-000953,SORAFENIB,BRD-K23984367,,,,,,,,
GDSC1,909754,30,0.015625,4,0.030768,2.601355,168.4171605,0.981014,ACH-002309,SORAFENIB,BRD-K23984367,,,,,,,,
GDSC1,909756,30,0.015625,4,0.125892,-0.529906,4.196559404,0.893469,ACH-002310,SORAFENIB,BRD-K23984367,0.980500287,2.164675861,-8.397400706,0.48417547,0.925480427,1.700546274,0.006629399,0.803667424
GDSC1,909758,30,0.015625,4,0.044647,1.10334,28.79155169,0.964442,ACH-002200,SORAFENIB,BRD-K23984367,0.987819355,6.119677617,-7.277225693,-1.840482996,0.984713986,,0.000302468,0.830573872
GDSC1,909762,30,0.015625,4,0.025616,1.148146,30.35359616,0.98253,ACH-000197,SORAFENIB,BRD-K23984367,0.990339171,5.054044784,-8.220868252,0.574904193,0.9890957,,0.000107535,0.720378623
GDSC1,909769,30,0.015625,4,0.054659,0.380114,12.27176383,0.949172,,SORAFENIB,BRD-K23984367,0.9716365,6.247365145,-3.881502868,-0.204639203,0.962722142,,0.001092907,0.736209612
GDSC1,909771,30,0.015625,4,0.045773,0.460894,13.49814137,0.968738,ACH-000146,SORAFENIB,BRD-K23984367,1.020422211,47.97221682,-0.419357648,0.526948856,0.963291381,,0.000832499,0.6109436
GDSC1,909773,30,0.015625,4,0.03451,1.34215,38.15554139,0.987113,ACH-002314,SORAFENIB,BRD-K23984367,,,,,,,,
GDSC1,909785,30,0.015625,4,0.045038,0.30996,11.29748348,0.959175,ACH-001709,SORAFENIB,BRD-K23984367,0.964716701,4.930147188,-8.225702432,0.029246282,0.961337753,,0.000180643,0.916885156
GDSC1,909974,30,0.015625,4,0.055998,2.225769,108.1562564,0.954613,ACH-000189,SORAFENIB,BRD-K23984367,0.97216129,1.83E+67,-0.205674768,-122.2978577,0.97216129,,0.001886626,-5.92E-07
GDSC1,909975,30,0.015625,4,0.106243,0.329922,11.56655796,0.922956,ACH-000524,SORAFENIB,BRD-K23984367,0.99618044,4.837873564,-6.790189644,-0.823383237,0.984444082,,0.000163547,0.991365634
GDSC1,909976,30,0.015625,4,0.047264,-0.485226,4.423582995,0.91415,ACH-000815,SORAFENIB,BRD-K23984367,0.970011551,52.9996805,-1.381378288,-11.63349006,0.924322944,,0.000546535,0.9553414
GDSC1,910401,30,0.015625,4,0.155278,-1.027178,2.33477377,0.841562,ACH-002300,SORAFENIB,BRD-K23984367,0.936909633,9.243963266,-2.955631577,-10.45376993,0.880794546,1.635937855,0.002131148,0.972544323
GDSC1,910544,30,0.015625,4,0.100098,0.000632,7.8447224,0.93475,ACH-002302,SORAFENIB,BRD-K23984367,0.973837088,6.706722352,-3.264188426,-0.875842422,0.95648456,,0.004919644,0.621639898
GDSC1,910545,30,0.015625,4,0.176696,-1.143489,2.035553964,0.804944,ACH-002299,SORAFENIB,BRD-K23984367,0.989445785,1.960109891,-4.067654597,0.062336374,0.86799024,1.010595698,0.011170528,0.898167814
GDSC1,910546,30,0.015625,4,0.1492,-0.730495,3.312635182,0.886722,ACH-000320,SORAFENIB,BRD-K23984367,0.969677368,2.795578491,-7.449863058,0.192865641,0.918229781,1.565413223,0.001055721,0.980806509
GDSC1,910554,30,0.015625,4,0.074729,1.744934,61.35078705,0.975648,ACH-000998,SORAFENIB,BRD-K23984367,0.95383106,9.47E+19,-0.172764379,0.760129884,0.953775047,,0.001133454,-0.000496646
GDSC1,910566,30,0.015625,4,0.069291,-0.144011,6.614657368,0.947541,ACH-000641,SORAFENIB,BRD-K23984367,1.000146749,4.754558752,-8.48580209,-0.7782182,0.992181054,,1.27E-07,0.999988405
GDSC1,910567,30,0.015625,4,0.100784,-0.039293,7.483974491,0.913732,ACH-000136,SORAFENIB,BRD-K23984367,0.973327289,5.112144163,-4.987603116,-0.754795816,0.957214396,,0.001124377,0.930720059
GDSC1,910568,30,0.015625,4,0.188115,-3.090813,0.204868289,0.46814,ACH-001023,SORAFENIB,BRD-K23984367,1.040435746,0.038894108,-1.285610523,0.498033047,0.607563229,1.617752433,0.000295232,0.985730218
GDSC1,910569,30,0.015625,4,0.092105,-0.494826,4.373790393,0.894718,ACH-002219,SORAFENIB,BRD-K23984367,0.957508008,13.83476932,-2.347102143,-7.376679168,0.923624179,,0.002865735,0.861396907
GDSC1,910687,30,0.015625,4,0.050564,0.05042,8.319049454,0.933475,,SORAFENIB,BRD-K23984367,0.95167025,6.56936956,-3.015535879,-0.162904742,0.938197391,,7.73E-05,0.981153108
GDSC1,910688,30,0.015625,4,0.138055,-0.677184,3.527555013,0.887659,ACH-002218,SORAFENIB,BRD-K23984367,0.994995468,7.216763071,-3.608548086,-5.786791779,0.95691835,1.835181927,9.46E-05,0.998127168
GDSC1,910691,30,0.015625,4,0.080877,0.320674,11.44110989,0.929025,ACH-000864,SORAFENIB,BRD-K23984367,0.98470582,4.83109448,-5.197328887,-0.173272837,0.971913956,,0.00026037,0.974033018
GDSC1,910692,30,0.015625,4,0.104647,1.201121,32.31007173,0.976311,ACH-000803,SORAFENIB,BRD-K23984367,,,,,,,,
GDSC1,910697,30,0.015625,4,0.146144,-1.190086,1.926731415,0.776416,ACH-001442,SORAFENIB,BRD-K23984367,0.902765075,1.816104241,-4.21214821,0.337719901,0.821451786,1.172197723,0.007399054,0.827000624
GDSC1,910700,30,0.015625,4,0.118915,0.338858,11.68907915,0.927079,ACH-000009,SORAFENIB,BRD-K23984367,0.940643002,5.073805367,-9.590352833,-1.81710837,0.935595625,,0.003939261,0.653094072
GDSC1,910703,30,0.015625,4,0.068521,0.539875,14.81561956,0.949566,ACH-000440,SORAFENIB,BRD-K23984367,0.96689823,14.96953775,-1.38426667,0.065591426,0.949386624,,0.00203056,0.432515556
GDSC1,910706,30,0.015625,4,0.144766,-0.835331,2.92743906,0.903868,ACH-000245,SORAFENIB,BRD-K23984367,0.994703224,4.35727821,-6.231914989,-1.406424393,0.962623889,1.811125737,2.42E-05,0.99968729
GDSC1,910710,30,0.015625,4,0.139968,-1.441017,1.433247717,0.76613,ACH-000432,SORAFENIB,BRD-K23984367,0.874666255,2.727720162,-3.242908713,-0.176219126,0.78728133,1.185005652,0.000443867,0.993396006
GDSC1,910780,30,0.015625,4,0.138626,-0.622154,3.764036806,0.896426,ACH-001674,SORAFENIB,BRD-K23984367,0.995251174,4.505988999,-4.51903343,-0.880518721,0.96083318,1.844565668,3.27E-05,0.999298945
GDSC1,910861,30,0.015625,4,0.021719,0.822222,20.66842142,0.972156,ACH-000371,SORAFENIB,BRD-K23984367,0.998667929,3.345149343,-3.900522701,0.822343487,0.989688991,,3.91E-06,0.997102054
GDSC1,910905,30,0.015625,4,0.166969,1.146863,30.30767558,0.921041,ACH-000722,SORAFENIB,BRD-K23984367,8.732420781,3.49E-12,-0.549916931,0.898425495,0.898437556,,0.011039891,-2.29E-05
GDSC1,910906,30,0.015625,4,0.071497,-0.078641,7.144672685,0.931343,ACH-000567,SORAFENIB,BRD-K23984367,0.984368358,23.97648619,-1.62315054,-4.343309749,0.952873728,,0.002564659,0.743378001
GDSC1,910910,30,0.015625,4,0.148009,-0.162104,6.475034916,0.902098,ACH-000568,SORAFENIB,BRD-K23984367,0.920243669,5.07424676,-5.972469522,-0.61809865,0.910194442,,0.007920824,0.526436149
GDSC1,910911,30,0.015625,4,0.070898,0.159352,9.459258525,0.906767,ACH-000254,SORAFENIB,BRD-K23984367,0.991485789,6.440581958,-2.232557269,-0.407003679,0.957981146,,0.000202824,0.984071074
GDSC1,910918,30,0.015625,4,0.033648,-0.567682,4.013738094,0.905141,ACH-002215,SORAFENIB,BRD-K23984367,0.998130847,12.71950706,-1.49439847,-1.886541079,0.941267676,,5.16E-05,0.997241071
GDSC1,910919,30,0.015625,4,0.192544,-0.496795,4.363646234,0.913556,ACH-002214,SORAFENIB,BRD-K23984367,0.969685016,31.41110599,-1.667240925,-13.34875811,0.920614449,,0.030600147,0.387916363
GDSC1,910921,30,0.015625,4,0.09209,0.444997,13.24747542,0.921029,ACH-000008,SORAFENIB,BRD-K23984367,0.978035911,5.284558398,-3.998556653,-0.307052503,0.961578013,,0.001135775,0.905134294
GDSC1,910930,30,0.015625,4,0.062941,-0.069015,7.22623389,0.969134,ACH-001642,SORAFENIB,BRD-K23984367,0.99214195,5.374793264,-5.416957394,-0.259083219,0.984483769,,0.001843724,0.701485587
GDSC1,910932,30,0.015625,4,0.094372,-0.079854,7.134463105,0.931438,ACH-002120,SORAFENIB,BRD-K23984367,0.995080733,4.900325259,-7.385502079,-1.186454673,0.984345136,,5.73E-05,0.99634504
GDSC1,910933,30,0.015625,4,0.176216,0.912338,22.98553259,0.969799,ACH-000269,SORAFENIB,BRD-K23984367,,,,,,,,
GDSC1,910934,30,0.015625,4,0.159044,-0.72593,3.330515178,0.857976,ACH-000157,SORAFENIB,BRD-K23984367,0.998296449,8.206482996,-2.622883583,-5.280295273,0.937270533,1.68860339,1.81E-05,0.999727178
GDSC1,910935,30,0.015625,4,0.066288,-1.355314,1.58565568,0.807912,ACH-000697,SORAFENIB,BRD-K23984367,0.991159723,34.23256288,-1.225260944,-12.74667717,0.850662261,1.217887039,0.000280943,0.996679419
GDSC1,910937,30,0.015625,4,0.024772,0.220275,10.16377573,0.959315,ACH-000257,SORAFENIB,BRD-K23984367,0.997325644,9.497452963,-1.095394707,0.430495722,0.966825471,,0.000261279,0.907794608
GDSC1,910942,30,0.015625,4,0.19793,-1.347214,1.600872831,0.79944,ACH-002288,SORAFENIB,BRD-K23984367,0.844406715,2.294312923,-4.314502139,0.167144743,0.774054208,1.209471027,0.010487624,0.791186401
GDSC1,910943,30,0.015625,4,0.05405,1.720123,59.58196931,0.969894,ACH-000464,SORAFENIB,BRD-K23984367,0.983634451,5.08018108,-6.454136124,0.566378654,0.981375851,,0.000811748,0.394278759
GDSC1,910944,30,0.015625,4,0.129166,-4.291294,0.049741484,0.262449,ACH-002209,SORAFENIB,BRD-K23984367,0.962332773,13545.1745,-0.20038339,-4.006307054,0.441099211,-2.667803429,0.005300482,0.838724913
GDSC1,910947,30,0.015625,4,0.074529,-1.756101,0.988483825,0.739564,ACH-000113,SORAFENIB,BRD-K23984367,0.951847281,1.250069703,-2.371343155,0.061962216,0.761036102,0.340902538,0.001469252,0.98456602
GDSC1,910948,30,0.015625,4,0.058987,0.803294,20.21221248,0.954552,,SORAFENIB,BRD-K23984367,0.984605193,6.485317261,-6.175067143,-3.041465739,0.978802957,,0.000136284,0.964717752
GDSC1,917486,30,0.015625,4,0.021751,1.567035,49.7415699,0.979046,ACH-000252,SORAFENIB,BRD-K23984367,0.996447983,5.592713272,-6.61414403,0.486109007,0.995009024,,4.53E-05,0.845158466
GDSC1,924106,30,0.015625,4,0.07291,-0.222754,6.028142981,0.922839,ACH-000902,SORAFENIB,BRD-K23984367,0.967820495,4.660944984,-4.487020781,-0.098841313,0.950338316,,9.23E-05,0.992638044
GDSC1,924110,30,0.015625,4,0.05632,0.490558,13.97861973,0.952425,ACH-000267,SORAFENIB,BRD-K23984367,0.990174291,5.618184544,-4.347858356,-0.172224064,0.980259613,,0.000704629,0.877186626
GDSC1,924186,30,0.015625,4,0.193734,-0.286144,5.593996673,0.882414,ACH-002149,SORAFENIB,BRD-K23984367,0.967017205,8.717987902,-5.748793317,-58.58660181,0.945939493,1.909268399,0.002263068,0.950955085
GDSC1,924188,30,0.015625,4,0.049342,1.573692,50.13352771,0.956602,ACH-002259,SORAFENIB,BRD-K23984367,0.994675134,5.604813686,-4.269677125,0.129641761,0.986908509,,0.000141242,0.95896782
GDSC1,924238,30,0.015625,4,0.101518,0.137115,9.214450884,0.940739,ACH-002148,SORAFENIB,BRD-K23984367,0.990773933,4.74494628,-9.478614235,-0.975363413,0.984012037,,0.003662239,0.779424137
GDSC1,924239,30,0.015625,4,0.053067,0.16503,9.522791208,0.958384,ACH-000183,SORAFENIB,BRD-K23984367,0.994893929,5.509064973,-5.991606759,-0.833563832,0.987350298,,3.31E-05,0.993897281
GDSC1,924244,30,0.015625,4,0.106551,0.198074,9.901170674,0.91692,ACH-000587,SORAFENIB,BRD-K23984367,0.960882973,5.726889145,-3.627960676,-0.49758327,0.943441611,,0.003697544,0.747947378
GDSC1,924247,30,0.015625,4,0.094555,-0.593786,3.892073309,0.879533,ACH-001400,SORAFENIB,BRD-K23984367,1.000163051,1.583768387,-12.78220193,0.598026068,0.932858612,,1.21E-07,0.999995459
GDSC1,924248,30,0.015625,4,0.190185,-0.387634,4.963067514,0.899743,ACH-000772,SORAFENIB,BRD-K23984367,0.825560053,4.870414386,-9.895606866,0.206849135,0.824057795,,0.000580974,0.503203536
GDSC1,925339,30,0.015625,4,0.057168,0.720621,18.33487529,0.955525,ACH-002162,SORAFENIB,BRD-K23984367,1.000163232,4.854263871,-7.835646205,-0.199538506,0.994553757,,1.29E-07,0.999971903
GDSC1,925343,30,0.015625,4,0.141326,-0.473702,4.484096384,0.860801,ACH-002271,SORAFENIB,BRD-K23984367,0.960871121,14.70643855,-2.126851548,-8.201010347,0.913618032,1.885399208,0.005521368,0.836502719
GDSC1,925345,30,0.015625,4,0.108927,-2.582919,0.372875013,0.556796,,SORAFENIB,BRD-K23984367,0.800599672,3.446651411,-1.008887038,-0.401286102,0.63587262,0.215008018,0.00070447,0.984674545
GDSC1,930082,30,0.015625,4,0.125596,-0.056155,7.336647541,0.921254,ACH-000965,SORAFENIB,BRD-K23984367,0.962906268,2.505170861,-8.821812272,0.617730831,0.933665367,,0.005644881,0.686616423
GDSC1,946353,30,0.015625,4,0.176933,-0.948247,2.562506805,0.822954,ACH-000694,SORAFENIB,BRD-K23984367,0.982368617,1.91394995,-12.64043813,0.252244744,0.885311686,1.012597596,0.007453015,0.916087244
GDSC1,946355,30,0.015625,4,0.116548,1.422206,41.93278587,0.96939,ACH-000605,SORAFENIB,BRD-K23984367,1.016861792,5.67E+43,-0.114449527,-6576.753968,0.960773237,,0.006616349,0.022031058
GDSC1,946356,30,0.015625,4,0.094968,-0.335335,5.27875883,0.854952,ACH-002311,SORAFENIB,BRD-K23984367,0.985903898,38.9876796,-1.395201794,-11.61846547,0.919345927,1.958981483,0.000779364,0.969757576
GDSC1,946358,30,0.015625,4,0.038044,0.565831,15.27606157,0.973117,ACH-002317,SORAFENIB,BRD-K23984367,0.969742146,4.976438544,-7.573421609,0.457940537,0.967609423,,0.000106604,0.861980362
GDSC1,946359,30,0.015625,4,0.072461,0.751692,19.01904794,0.94827,ACH-000927,SORAFENIB,BRD-K23984367,0.965766989,1.74E+39,-0.304515407,-209.509324,0.965766989,,0.006145083,-9.44E-07
GDSC1,946363,30,0.015625,4,0.082576,0.450546,13.33443784,0.942796,ACH-002261,SORAFENIB,BRD-K23984367,1.077208594,1.067451214,-0.097957936,0.729383215,0.915564717,,0.000569747,0.287649805
GDSC1,946367,30,0.015625,4,0.196066,-1.035707,2.311410629,0.787409,ACH-002224,SORAFENIB,BRD-K23984367,0.859573303,1.987343663,-14.39923617,0.384628331,0.7996612,1.104737079,0.008346358,0.753068283
GDSC1,946368,30,0.015625,4,0.11423,0.208651,10.0254113,0.922257,ACH-002225,SORAFENIB,BRD-K23984367,1.00017195,4.613027772,-8.690980346,-0.883446717,0.990091493,,1.69E-07,0.999990425
GDSC1,946369,30,0.015625,4,0.129154,0.16179,9.486483538,0.917877,ACH-002226,SORAFENIB,BRD-K23984367,0.977893683,4.551010385,-12.44219313,-1.326426108,0.971783676,,0.003040831,0.828220201
GDSC1,946370,30,0.015625,4,0.157402,-1.080584,2.192281977,0.781267,ACH-002227,SORAFENIB,BRD-K23984367,0.928093347,159668.7039,-0.243250846,-2.843171023,0.777921347,,0.002530618,0.606284535
GDSC1,946373,30,0.015625,4,0.10846,0.793499,19.98014439,0.920854,ACH-002229,SORAFENIB,BRD-K23984367,0.989313968,4.781756454,-6.605235835,-0.530958478,0.978183812,,0.000310488,0.975931491
GDSC1,949088,30,0.015625,4,0.083212,0.460668,13.49453785,0.910512,ACH-002221,SORAFENIB,BRD-K23984367,0.997489702,12.30791229,-2.31782221,-4.174457499,0.968801792,,4.64E-05,0.996216359
GDSC1,949153,30,0.015625,4,0.161466,-0.522,4.235866874,0.873123,ACH-002241,SORAFENIB,BRD-K23984367,0.894656702,5.398312807,-4.022023717,-0.652178722,0.876488925,,0.008195495,0.601412128
GDSC1,949154,30,0.015625,4,0.062574,1.251314,34.28006535,0.976515,ACH-002180,SORAFENIB,BRD-K23984367,1.009491399,0.051919069,-0.799835059,0.946658062,0.964423419,,0.001002991,0.177830883
GDSC1,949155,30,0.015625,4,0.135188,-0.932014,2.612025568,0.841749,ACH-002109,SORAFENIB,BRD-K23984367,0.965713951,2.191672054,-8.174515287,0.199509211,0.882460624,1.209357138,0.000799099,0.98651824
GDSC1,949156,30,0.015625,4,0.156965,1.269594,35.02695822,0.969933,ACH-002105,SORAFENIB,BRD-K23984367,0.951937599,3.57E+45,-0.256995102,-104043.3697,0.951937444,,0.012333973,-1.41E-07
GDSC1,949157,30,0.015625,4,0.148286,-0.514462,4.273683065,0.853561,ACH-002107,SORAFENIB,BRD-K23984367,0.95875456,2.275877467,-11.50465879,0.324404857,0.894227888,1.306849549,0.001345763,0.966762449
GDSC1,949158,30,0.015625,4,0.137158,-0.456068,4.5783103,0.873753,ACH-002103,SORAFENIB,BRD-K23984367,0.886867175,2.619362964,-6.017028709,0.588790321,0.863436248,,0.004048474,0.647710643
GDSC1,949161,30,0.015625,4,0.085385,0.415992,12.80205878,0.931829,ACH-002118,SORAFENIB,BRD-K23984367,0.942802062,4.493113713,-12.37997177,-0.083149828,0.93962201,,0.000584921,0.867223631
GDSC1,949162,30,0.015625,4,0.073737,1.795828,65.14522445,0.945042,ACH-002112,SORAFENIB,BRD-K23984367,0.964942971,4.84571775,-8.830972542,-0.013621225,0.961570847,,0.000840533,0.731129398
GDSC1,949163,30,0.015625,4,0.123963,0.193993,9.853630835,0.938454,ACH-002110,SORAFENIB,BRD-K23984367,0.972152545,4.767943675,-10.52366589,-1.084667833,0.966996582,,0.008297126,0.507994183
GDSC1,949164,30,0.015625,4,0.125338,-1.065473,2.231694138,0.804604,ACH-002115,SORAFENIB,BRD-K23984367,0.866221444,25.66248044,-1.792215381,-12.21573154,0.819988595,1.826039973,0.001432098,0.93246346
GDSC1,949165,30,0.015625,4,0.101053,-0.024017,7.620004803,0.920867,ACH-002114,SORAFENIB,BRD-K23984367,1.000184516,4.736734112,-4.459376612,-0.327343587,0.979364689,,1.57E-07,0.999991059
GDSC1,949166,30,0.015625,4,0.135251,-0.04143,7.465146084,0.902061,ACH-002113,SORAFENIB,BRD-K23984367,0.931157642,7.138113707,-2.012418978,-0.078313919,0.906609284,,0.008413456,0.400234849
GDSC1,949167,30,0.015625,4,0.273474,-0.184374,6.307213636,0.924842,ACH-002116,SORAFENIB,BRD-K23984367,,,,,,,,
GDSC1,949168,30,0.015625,4,0.065736,0.723482,18.39684164,0.973268,ACH-002117,SORAFENIB,BRD-K23984367,0.970120521,21.43097819,-3.290235771,-22.12625673,0.96507376,,0.001373117,0.373962065
GDSC1,949170,30,0.015625,4,0.103668,0.055625,8.370268811,0.910845,ACH-001355,SORAFENIB,BRD-K23984367,0.992248225,5.136092995,-3.755669103,-0.557525671,0.967686421,,4.65E-05,0.997481127
GDSC1,949171,30,0.015625,4,0.115623,0.027578,8.097974754,0.921525,ACH-002278,SORAFENIB,BRD-K23984367,0.957718904,2.06596761,-9.647626291,0.702260169,0.927273424,,0.008497212,0.501147
GDSC1,949172,30,0.015625,4,0.153197,0.675169,17.37812098,0.946526,ACH-002279,SORAFENIB,BRD-K23984367,16.88656126,1.18E-19,-0.38414741,0.889588924,0.889590676,,0.003752035,-1.76E-05
GDSC1,949173,30,0.015625,4,0.097535,-0.428876,4.727488079,0.859825,ACH-002284,SORAFENIB,BRD-K23984367,0.934534552,24.0878078,-0.717167183,-0.20112417,0.866421672,,0.00299978,0.666836948
GDSC1,949174,30,0.015625,4,0.171366,-0.932542,2.610401393,0.827879,ACH-002285,SORAFENIB,BRD-K23984367,0.826280651,4.68480275,-5.438901002,-0.261924337,0.813542886,,0.002035937,0.834592936
GDSC1,949175,30,0.015625,4,0.106987,0.740699,18.77413266,0.945178,ACH-002282,SORAFENIB,BRD-K23984367,0.930131995,4.938199627,-4.346318177,0.660464446,0.926365626,,0.003225882,0.152085121
GDSC1,949176,30,0.015625,4,0.093537,0.091256,8.72942061,0.935788,ACH-002283,SORAFENIB,BRD-K23984367,0.994667631,5.358827683,-4.152414511,-0.477413399,0.978047152,,0.002890356,0.816760168
GDSC1,949177,30,0.015625,4,0.15296,-0.722324,3.344706678,0.875715,ACH-002280,SORAFENIB,BRD-K23984367,0.924689552,2.291336229,-10.00036429,0.399408367,0.871875253,1.403973381,0.007581153,0.779451839
GDSC1,949178,30,0.015625,4,0.177705,-1.458391,1.404184911,0.770066,ACH-002281,SORAFENIB,BRD-K23984367,0.991048752,1.479843288,-5.524841629,0.017714264,0.816380552,0.570145358,7.29E-05,0.999463502
GDSC1,949179,30,0.015625,4,0.141333,-0.653941,3.625568124,0.856558,ACH-000804,SORAFENIB,BRD-K23984367,0.996024092,12.610519,-2.26680548,-9.697855969,0.935238307,1.732381119,6.08E-05,0.998842815
GDSC1,971773,30,0.015625,4,0.028376,0.285118,10.97135736,0.971916,ACH-002194,SORAFENIB,BRD-K23984367,1.000059278,5.420035348,-4.548752087,0.207369643,0.992981149,,1.26E-08,0.999994884
GDSC1,971777,30,0.015625,4,0.127965,-0.236223,5.933166202,0.886539,ACH-002165,SORAFENIB,BRD-K23984367,0.992025021,2.797630299,-3.896150113,0.3405809,0.943335295,1.901524074,0.006686598,0.82909668
GDSC1,1240128,30,0.015625,4,0.26281,-1.54339,1.270271936,0.753659,ACH-000906,SORAFENIB,BRD-K23984367,0.832753707,46.42566413,-1.450772686,-22.36039931,0.751667869,1.33064417,0.034029121,0.543367794
GDSC1,1240166,30,0.015625,4,0.134293,0.214788,10.09822837,0.953628,ACH-000607,SORAFENIB,BRD-K23984367,,,,,,,,
GDSC1,1240173,30,0.015625,4,0.018415,1.190422,31.90504029,0.978812,ACH-000935,SORAFENIB,BRD-K23984367,0.997526314,7.288637316,-3.26711597,0.487620125,0.99381845,,1.38E-05,0.96529917
GDSC1,1240181,30,0.015625,4,0.069562,0.127022,9.105439662,0.945738,ACH-002277,SORAFENIB,BRD-K23984367,0.990786312,5.898903995,-4.046653487,-0.603972061,0.977378533,,0.001682799,0.835159817
GDSC1,1240182,30,0.015625,4,0.05379,0.83047,20.87040235,0.96136,ACH-000559,SORAFENIB,BRD-K23984367,0.986183625,4.774853226,-7.590014212,0.157413969,0.981620033,,0.000256708,0.918741094
GDSC1,1240183,30,0.015625,4,0.033308,0.765826,19.33869479,0.950791,ACH-000894,SORAFENIB,BRD-K23984367,0.999445763,8.034004815,-2.004963829,0.058221658,0.980756338,,6.55E-06,0.998069911
GDSC1,1240189,30,0.015625,4,0.059954,0.419335,12.85262409,0.95228,ACH-000639,SORAFENIB,BRD-K23984367,0.997246532,4.81259006,-7.956465295,-0.295616833,0.991190189,,3.91E-05,0.993251395
GDSC1,1240193,30,0.015625,4,0.114849,-0.455922,4.579102417,0.922523,ACH-001365,SORAFENIB,BRD-K23984367,1.000134018,4.594347634,-9.279111426,-1.489732004,0.988210671,1.985140685,1.19E-07,0.999995847
GDSC1,1240221,30,0.015625,4,0.133679,-0.288179,5.580587179,0.91885,ACH-000424,SORAFENIB,BRD-K23984367,0.938321184,2.414950335,-7.561350775,0.629498715,0.910057628,,0.008102866,0.524045617
GDSC1,1247871,30,0.015625,4,0.137778,-1.217698,1.865009226,0.797147,ACH-000059,SORAFENIB,BRD-K23984367,0.970627032,36.07589107,-1.470160735,-22.44500453,0.859597096,1.35878864,0.004001892,0.950683493
GDSC1,1290455,30,0.015625,4,0.092846,-0.145945,6.599586529,0.931212,ACH-000336,SORAFENIB,BRD-K23984367,0.971497856,4.431661882,-12.25730138,-0.667812151,0.965454555,,0.000165285,0.987478516
GDSC1,1290769,30,0.015625,4,0.03093,1.414055,41.53170037,0.972302,ACH-000249,SORAFENIB,BRD-K23984367,0.999344111,5.204490983,-6.651271119,0.245569291,0.99607199,,1.28E-06,0.998958957
GDSC1,1295740,30,0.015625,4,0.084923,-1.51484,1.313762293,0.770662,ACH-000105,SORAFENIB,BRD-K23984367,0.977803831,56.51617361,-1.055935421,-14.98631558,0.816762905,1.067998038,0.002182605,0.974628219
